,SKU,0
606,J0114-TP-S,49.309999999999945
604,J0114-TP-L,49.309999999999945
605,J0114-TP-M,49.309999999999945
607,J0114-TP-XL,49.309999999999945
608,J0114-TP-XS,49.309999999999945
549,J0098-TP-XXXL,49.309999999999945
609,J0114-TP-XXL,49.309999999999945
610,J0114-TP-XXXL,49.309999999999945
548,J0098-TP-XXL,49.309999999999945
1833,JNE3415-KR-S,49.0
1342,J0335-DR-XXXL,49.0
3440,NW027-TP-PJ-S,49.0
818,J0159-DR-L,49.0
3441,NW027-TP-PJ-XL,49.0
1834,JNE3415-KR-XL,49.0
3439,NW027-TP-PJ-M,49.0
3442,NW027-TP-PJ-XXL,49.0
1836,JNE3415-KR-XXXL,49.0
3438,NW027-TP-PJ-L,49.0
1764,JNE3384-KR-S,48.5
4076,SET263-KR-NP-S,48.350000000000364
2578,JNE3664-TP-XXL,48.25
1505,JNE2014-KR-178-XS,48.25
113,BTM008-M,48.0
4075,SET263-KR-NP-M,48.0
4074,SET263-KR-NP-L,48.0
1724,JNE3365-KR-1052-XS,48.0
4077,SET263-KR-NP-XL,48.0
1723,JNE3365-KR-1052-XL.,48.0
1721,JNE3365-KR-1052-S,48.0
4078,SET263-KR-NP-XXL,48.0
1720,JNE3365-KR-1052-M,48.0
118,BTM008-XXXL,48.0
1716,JNE3364-KR-1051-XS,48.0
2149,JNE3548-KR-XS,48.0
2653,JNE3678-TU-M,47.75
1719,JNE3365-KR-1052-L,47.69999999999982
3054,JNE3787-KR-XL,47.5
1524,JNE2100-KR-144-XS,47.5
2654,JNE3678-TU-S,47.5
117,BTM008-XXL,47.34999999999991
1682,JNE3294-KR-M,47.0
1683,JNE3294-KR-S,47.0
1686,JNE3294-KR-XXXL,47.0
3057,JNE3788-KR-M,47.0
3058,JNE3788-KR-S,47.0
3059,JNE3788-KR-XL,47.0
3061,JNE3788-KR-XXL,47.0
2163,JNE3553-KR-XS,47.0
3056,JNE3788-KR-L,47.0
2165,JNE3553-KR-XXXL,47.0
3055,JNE3787-KR-XXL,47.0
3767,SET188-KR-NP-XXXL,46.75
1684,JNE3294-KR-XL,46.75
1681,JNE3294-KR-L,46.75
1529,JNE2101-KR-210-S,46.5
1284,J0300-TP-L,46.5
1530,JNE2101-KR-210-XL,46.25
1527,JNE2101-KR-210-L,46.25
794,J0153-DR-S,46.0
1180,J0248-SET-XXXL,46.0
797,J0153-DR-XXL,46.0
792,J0153-DR-L,46.0
970,J0196-TP-S,46.0
3758,SET187-KR-DH-XL,46.0
3760,SET187-KR-DH-XXL,46.0
1179,J0248-SET-XXL,46.0
1177,J0248-SET-XL,46.0
1351,J0338-DR-L,46.0
1374,J0345-SET-M,46.0
1376,J0345-SET-XL,46.0
3434,NW020-ST-SR-M,46.0
3433,NW020-ST-SR-L,46.0
1175,J0248-SET-M,46.0
1375,J0345-SET-S,46.0
1377,J0345-SET-XXL,46.0
3895,SET225-KR-NP-XXXL,46.0
1176,J0248-SET-S,46.0
1174,J0248-SET-L,46.0
3436,NW020-ST-SR-XL,46.0
3435,NW020-ST-SR-S,46.0
3437,NW020-ST-SR-XXL,46.0
1373,J0345-SET-L,46.0
3756,SET187-KR-DH-M,45.850000000000364
1528,JNE2101-KR-210-M,45.75
3017,JNE3773-KR-L,45.75
1493,JNE1998-KR-311-XL,45.690000000000055
1491,JNE1998-KR-311-M,45.690000000000055
1492,JNE1998-KR-311-S,45.690000000000055
1490,JNE1998-KR-311-L,45.190000000000055
1364,J0341-DR-XXL,45.0
371,J0022-KR-L,45.0
2082,JNE3522-KR-XXL,45.0
372,J0022-KR-M,45.0
377,J0022-KR-XXXL,45.0
376,J0022-KR-XXL,45.0
375,J0022-KR-XS,45.0
373,J0022-KR-S,45.0
374,J0022-KR-XL,45.0
1616,JNE3042-KR-XL,44.690000000000055
1617,JNE3042-KR-XS,44.690000000000055
1615,JNE3042-KR-S,44.690000000000055
1613,JNE3042-KR-L,44.690000000000055
1156,J0243-DR-XXL,44.350000000000364
1157,J0243-DR-XXXL,44.0
3045,JNE3784-KR-XL,44.0
1637,JNE3225-KR-XS,44.0
1585,JNE2266-KR-490-M,44.0
2003,JNE3479-KR-S,44.0
1588,JNE2266-KR-490-XXL,44.0
2016,JNE3488-KR-XXXL,44.0
1584,JNE2266-KR-490-L,44.0
3042,JNE3784-KR-L,44.0
3046,JNE3784-KR-XS,44.0
3043,JNE3784-KR-M,44.0
3044,JNE3784-KR-S,44.0
1587,JNE2266-KR-490-XL,43.5
865,J0172-TP-XXXL.,43.5
87,BL113-L,43.0
3203,JNE3864-TU-XXXL,43.0
88,BL113-M,43.0
3052,JNE3785-KR-XXL,43.0
89,BL113-S,43.0
2559,JNE3660-TP-XL,43.0
90,BL113-XL,43.0
91,BL113-XS,43.0
1966,JNE3457-KR-S,43.0
1964,JNE3457-KR-L,43.0
3197,JNE3864-TU-L,43.0
1969,JNE3457-KR-XXXL,43.0
3199,JNE3864-TU-S,43.0
830,J0161-DR-XXXL,43.0
829,J0161-DR-XXL,43.0
3201,JNE3864-TU-XS,43.0
1965,JNE3457-KR-M,43.0
3198,JNE3864-TU-M,43.0
3810,SET199-KR-NP-M,42.5
3051,JNE3785-KR-XL,42.5
3050,JNE3785-KR-S,42.5
3049,JNE3785-KR-M,42.5
2569,JNE3662-TP-XXL,42.5
693,J0132-KR-L,42.5
694,J0132-KR-M,42.5
3956,SET236-KR-PP-XXXL,42.350000000000364
3957,SET238-KR-PP-L,42.350000000000364
3048,JNE3785-KR-L,42.25
388,J0024-KR-XXL,42.25
1918,JNE3441-KR-M,42.0
1917,JNE3441-KR-L,42.0
1919,JNE3441-KR-S,42.0
1388,J0350-SET-M,42.0
1731,JNE3366-KR-1053-XS,42.0
3958,SET238-KR-PP-M,42.0
3962,SET238-KR-PP-XXL,42.0
3959,SET238-KR-PP-S,42.0
2707,JNE3690-TU-XS,42.0
1921,JNE3441-KR-XS,42.0
1922,JNE3441-KR-XXL,42.0
1005,J0202-TP-XXXL,42.0
1390,J0350-SET-XL,42.0
1711,JNE3363-KR-1032-XXXL,42.0
1710,JNE3363-KR-1032-XXL,42.0
1707,JNE3363-KR-1032-S,42.0
1706,JNE3363-KR-1032-M,42.0
1705,JNE3363-KR-1032-L,42.0
2513,JNE3648-TP-XL,42.0
2511,JNE3648-TP-M,42.0
1272,J0296-DR-M,42.0
1392,J0350-SET-XXL,42.0
1389,J0350-SET-S,42.0
1273,J0296-DR-S,42.0
3519,PSET264-KR-NP-6XL,42.0
1387,J0350-SET-L,42.0
1275,J0296-DR-XXL,42.0
2261,JNE3571-KR-XS,42.0
1274,J0296-DR-XL,42.0
2259,JNE3571-KR-S,42.0
2135,JNE3546-KR-XS,42.0
3517,PSET264-KR-NP-4XL,42.0
3518,PSET264-KR-NP-5XL,42.0
3960,SET238-KR-PP-XL,41.75
1708,JNE3363-KR-1032-XL,41.75
1063,J0214-TP-L,41.350000000000364
870,J0173-DR-XXL,41.34000000000003
3812,SET199-KR-NP-XL,41.0
2229,JNE3565-KR-XS,41.0
3405,NW003-TP-PJ-M,41.0
2399,JNE3621-KR-L,41.0
2400,JNE3621-KR-M,41.0
2402,JNE3621-KR-XL,41.0
2403,JNE3621-KR-XXL,41.0
3404,NW003-TP-PJ-L,41.0
1069,J0214-TP-XXXL,41.0
3407,NW003-TP-PJ-XL,41.0
4195,SET287-KR-NP-XXXL,41.0
1845,JNE3421-KR-XXL,41.0
2649,JNE3676-TU-XS,41.0
3408,NW003-TP-PJ-XXL,41.0
1066,J0214-TP-XL,41.0
1064,J0214-TP-M,41.0
4267,SET305-KR-DPT-XXXL,41.0
4266,SET305-KR-DPT-XXL,41.0
4263,SET305-KR-DPT-M,41.0
4262,SET305-KR-DPT-L,41.0
1843,JNE3421-KR-M,41.0
4187,SET286-KR-NP-XXL,41.0
4188,SET286-KR-NP-XXXL,41.0
1193,J0252-SKD-M,41.0
2227,JNE3565-KR-S,41.0
1781,JNE3390-KR-XXL,41.0
1780,JNE3390-KR-XL,41.0
1782,JNE3390-KR-XXXL,41.0
396,J0033-KR-XL,40.75
866,J0173-DR-L,40.67000000000007
3774,SET193-KR-NP-L,40.5
3779,SET193-KR-NP-XXXL,40.5
1844,JNE3421-KR-XL,40.34999999999991
206,BTM042-PP-XXL,40.190000000000055
622,J0117-TP-XXXL,40.19
620,J0117-TP-XS,40.19
199,BTM041-PP-XXL,40.19
195,BTM041-PP-M,40.19
229,BTM047-PP-M,40.19
198,BTM041-PP-XS,40.19
219,BTM045-PP-XS,40.19
197,BTM041-PP-XL,40.19
218,BTM045-PP-XL,40.19
232,BTM047-PP-XS,40.19
221,BTM045-PP-XXXL,40.19
188,BTM040-PP-M,40.19
203,BTM042-PP-S,40.19
230,BTM047-PP-S,40.19
619,J0117-TP-XL,40.19
194,BTM041-PP-L,40.19
617,J0117-TP-M,40.19
191,BTM040-PP-XS,40.19
616,J0117-TP-L,40.19
189,BTM040-PP-S,40.19
618,J0117-TP-S,40.19
200,BTM041-PP-XXXL,40.19
215,BTM045-PP-L,40.19
220,BTM045-PP-XXL,40.19
196,BTM041-PP-S,40.19
205,BTM042-PP-XS,40.19
216,BTM045-PP-M,40.19
217,BTM045-PP-S,40.19
621,J0117-TP-XXL,40.039999999999964
2033,JNE3500-KR-XL,40.0
763,J0145-SET-XL,40.0
2663,JNE3679-TU-XS,40.0
1196,J0252-SKD-XXL,40.0
4185,SET286-KR-NP-S,40.0
4264,SET305-KR-DPT-S,40.0
762,J0145-SET-S,40.0
4265,SET305-KR-DPT-XL,40.0
764,J0145-SET-XXL,40.0
2031,JNE3500-KR-M,40.0
2034,JNE3500-KR-XXL,40.0
3399,NW002-TP-PJ-L,40.0
2638,JNE3674-TU-XS,40.0
761,J0145-SET-L,40.0
1291,J0302-DR-XL,40.0
3403,NW002-TP-PJ-XXL,40.0
1283,J0298-DR-L,40.0
3400,NW002-TP-PJ-M,40.0
3401,NW002-TP-PJ-S,40.0
3402,NW002-TP-PJ-XL,40.0
2032,JNE3500-KR-S,40.0
2279,JNE3575-KR-XL,39.75
1842,JNE3421-KR-L,39.75
1194,J0252-SKD-S,39.5
210,BTM043-PP-XL,39.5
209,BTM043-PP-M,39.5
208,BTM043-PP-L,39.5
2598,JNE3668-TP-S,39.5
2599,JNE3668-TP-XL,39.5
2600,JNE3668-TP-XS,39.5
2597,JNE3668-TP-M,39.5
4045,SET252-KR-PP-XXXL,39.5
223,BTM046-PP-M,39.5
1258,J0292-TP-XXL,39.5
4338,SET326-KR-PP-XL,39.5
1771,JNE3386-KR-S,39.360000000000014
2675,JNE3683-TU-XS,39.25
1769,JNE3386-KR-L,39.25
1770,JNE3386-KR-M,39.25
2276,JNE3575-KR-L,39.25
2278,JNE3575-KR-S,39.25
2277,JNE3575-KR-M,39.25
1928,JNE3443-KR-XXL,39.25
2281,JNE3575-KR-XXL,39.25
2286,JNE3576-KR-XS,39.25
2542,JNE3656-TP-XS,39.25
2781,JNE3712-TP-XS,39.25
2780,JNE3712-TP-XL,39.25
1772,JNE3386-KR-XL,39.25
2779,JNE3712-TP-S,39.25
1926,JNE3443-KR-S,39.25
1925,JNE3443-KR-M,39.25
1927,JNE3443-KR-XL,39.25
1924,JNE3443-KR-L,39.25
1775,JNE3386-KR-XXXL,39.25
1773,JNE3386-KR-XS,39.25
1774,JNE3386-KR-XXL,39.25
207,BTM042-PP-XXXL,39.190000000000055
643,J0120-TP-XXXL,39.0
640,J0120-TP-XL,39.0
1287,J0301-TP-XXL,39.0
1195,J0252-SKD-XL,39.0
1197,J0252-SKD-XXXL,39.0
3460,PJ0096-KR-5XL,39.0
2108,JNE3534-KR-XS,39.0
641,J0120-TP-XS,39.0
2558,JNE3660-TP-M,39.0
2110,JNE3534-KR-XXXL,39.0
2584,JNE3665-TP-XXL,39.0
2418,JNE3625-DR-XXL,39.0
942,J0189-TP-L,38.879999999999995
943,J0189-TP-M,38.879999999999995
944,J0189-TP-S,38.879999999999995
945,J0189-TP-XL,38.879999999999995
948,J0189-TP-XXXL,38.879999999999995
947,J0189-TP-XXL,38.879999999999995
946,J0189-TP-XS,38.879999999999995
881,J0176-TP-XS,38.879999999999995
879,J0176-TP-S,38.879999999999995
411,J0037-KR-S,38.69999999999982
4044,SET252-KR-PP-XXL,38.5
4213,SET291-KR-PP-XXL,38.5
4211,SET291-KR-PP-S,38.5
4209,SET291-KR-PP-L,38.5
175,BTM038-PP-M,38.5
413,J0037-KR-XXL,38.34999999999991
410,J0037-KR-M,38.34999999999991
414,J0037-KR-XXXL,38.34999999999991
3684,SET145-KR-NP-L,38.25
3021,JNE3774-KR-XL,38.0
4019,SET248-KR-NP-XXL,38.0
3022,JNE3774-KR-XXL,38.0
4308,SET319-KR-NP-L,38.0
639,J0120-TP-S,38.0
311,J0006-SET-XL,38.0
3850,SET210-KR-PP-XXXL,38.0
4309,SET319-KR-NP-M,38.0
310,J0006-SET-S,38.0
4311,SET319-KR-NP-XL,38.0
4162,SET279-LC-XL,38.0
4313,SET319-KR-NP-XXL,38.0
638,J0120-TP-M,38.0
412,J0037-KR-XL,38.0
658,J0123-TP-XL,38.0
409,J0037-KR-L,38.0
1644,JNE3252-KR-XS,38.0
686,J0130-SET-XXXL,37.84999999999991
509,J0092-SET-M,37.75
1495,JNE1998-KR-311-XXL,37.690000000000055
685,J0130-SET-XXL,37.5
1856,JNE3423-KR-XXXL,37.25
682,J0130-SET-S,37.0
3020,JNE3774-KR-M,37.0
3019,JNE3774-KR-L,37.0
3023,JNE3774-KR-XXXL,37.0
853,J0171-DR-M,37.0
3747,SET184-KR-PP-XXXL,37.0
1260,J0293-DR-M,37.0
508,J0092-SET-L,36.84999999999991
1540,JNE2132-KR-398-S,36.75
1537,JNE2113-KR-381-XXL,36.75
1536,JNE2113-KR-381-XL,36.75
1533,JNE2113-KR-381-L,36.75
1618,JNE3042-KR-XXL,36.69
1619,JNE3042-KR-XXXL,36.69
3296,MEN5015-KR-L,36.5
1867,JNE3429-KR-L,36.5
3297,MEN5015-KR-M,36.5
1869,JNE3429-KR-S,36.5
3298,MEN5015-KR-S,36.5
1871,JNE3429-KR-XXL,36.5
181,BTM039-PP-M,36.5
1868,JNE3429-KR-M,36.5
1870,JNE3429-KR-XL,36.5
2253,JNE3570-KR-XL,36.34000000000003
2256,JNE3570-KR-XXXL,36.34000000000003
2252,JNE3570-KR-S,36.34000000000003
3415,NW006-ST-SR-XXL,36.220000000000255
3413,NW006-ST-SR-S,36.220000000000255
3414,NW006-ST-SR-XL,36.22000000000003
3412,NW006-ST-SR-M,36.22000000000003
3411,NW006-ST-SR-L,36.070000000000164
83,BL111-M,36.0
82,BL111-L,36.0
798,J0153-DR-XXXL,36.0
3226,MEN5002-KR-M,36.0
84,BL111-S,36.0
85,BL111-XL,36.0
2553,JNE3659-TP-S,36.0
2555,JNE3659-TP-XS,36.0
1907,JNE3439-KR-XS,36.0
2503,JNE3645-TP-L,36.0
3230,MEN5002-KR-XXXL,36.0
3229,MEN5002-KR-XXL,36.0
3228,MEN5002-KR-XL.,36.0
86,BL111-XS,36.0
1489,JNE1978-KR-238-XXXL,35.75
1480,JNE1977-KR-237-XS,35.75
1488,JNE1978-KR-238-XXL,35.75
1476,JNE1977-KR-237-L,35.75
1478,JNE1977-KR-237-S,35.75
1486,JNE1978-KR-238-XL,35.75
1485,JNE1978-KR-238-S,35.75
1479,JNE1977-KR-237-XL,35.75
1487,JNE1978-KR-238-XS,35.75
1482,JNE1977-KR-237-XXXL,35.75
1481,JNE1977-KR-237-XXL,35.75
1484,JNE1978-KR-238-M,35.75
1483,JNE1978-KR-238-L,35.75
3826,SET203-KR-DPT-S,35.25
2946,JNE3756-KR-S,35.25
3824,SET203-KR-DPT-L,35.25
1322,J0332-DR-L,35.0
3070,JNE3791-DR-M,35.0
1851,JNE3423-KR-L,35.0
2708,JNE3691-TU-L,35.0
1325,J0332-DR-XL,35.0
1854,JNE3423-KR-XL,34.75
1852,JNE3423-KR-M,34.75
1853,JNE3423-KR-S,34.75
679,J0129-SET-XXXL,34.66000000000008
676,J0129-SET-S,34.659999999999854
678,J0129-SET-XXL,34.659999999999854
2709,JNE3691-TU-M,34.5
2656,JNE3678-TU-XS,34.5
2680,JNE3684-TU-S,34.5
2682,JNE3684-TU-XS,34.5
2683,JNE3684-TU-XXL,34.5
2697,JNE3687-TU-XXL,34.5
2788,JNE3713-TP-XXL,34.5
2787,JNE3713-TP-XS,34.5
1935,JNE3446-KR-L,34.5
2784,JNE3713-TP-M,34.5
1936,JNE3446-KR-M,34.5
1323,J0332-DR-M,34.5
1937,JNE3446-KR-S,34.5
1938,JNE3446-KR-XL,34.5
1939,JNE3446-KR-XXL,34.5
2658,JNE3678-TU-XXXL,34.5
2712,JNE3691-TU-XXL,34.5
2783,JNE3713-TP-L,34.34999999999991
2215,JNE3563-KR-S,34.25
2785,JNE3713-TP-S,34.0
4223,SET295-KR-NP-M,34.0
907,J0182-SET-L,34.0
908,J0182-SET-M,34.0
909,J0182-SET-XXL,34.0
4231,SET297-KR-NP-XL,34.0
2678,JNE3684-TU-L,34.0
4226,SET295-KR-NP-XXL,34.0
4225,SET295-KR-NP-XL,34.0
4222,SET295-KR-NP-L,34.0
2711,JNE3691-TU-XL,33.5
2028,JNE3497-KR-XXL,33.0
4229,SET297-KR-NP-M,33.0
4232,SET297-KR-NP-XXL,33.0
2713,JNE3691-TU-XXXL,33.0
1554,JNE2170-KR-436-XXXL,33.0
1553,JNE2170-KR-436-XXL,33.0
3068,JNE3790-KR-XXL,33.0
3069,JNE3790-KR-XXXL,33.0
2025,JNE3497-KR-M,33.0
2026,JNE3497-KR-S,33.0
887,J0177-KR-XXL,33.0
425,J0042-DR-XS,32.0
3267,MEN5009-KR-XXXL,32.0
808,J0157-DR-S,32.0
806,J0157-DR-L,32.0
1474,JNE1951-KR-155-XL,32.0
49,BL097-XL,32.0
2193,JNE3559-KR-XL,32.0
56,BL100-L,32.0
58,BL100-S,32.0
59,BL100-XL,32.0
60,BL100-XS,32.0
153,BTM031-NP-XL.,32.0
1811,JNE3400-KR-XXXL,32.0
57,BL100-M,32.0
1348,J0336-TP-XXXL,32.0
1344,J0336-TP-M,32.0
1347,J0336-TP-XXL,32.0
104,BTM003-XXXL,32.0
1346,J0336-TP-XL,32.0
1961,JNE3455-KR-XS,31.889999999999986
2501,JNE3644-TP-XL,31.5
2373,JNE3616-KR-M,31.5
2375,JNE3616-KR-XL,31.5
2568,JNE3662-TP-XL,31.5
2547,JNE3657-TP-XL,31.34999999999991
650,J0121-TP-XXXL,31.129999999999995
644,J0121-TP-L,31.129999999999995
647,J0121-TP-XL,31.129999999999995
648,J0121-TP-XS,31.129999999999995
649,J0121-TP-XXL,31.129999999999995
645,J0121-TP-M,31.129999999999995
152,BTM031-NP-XL,31.060000000000002
146,BTM030-NP-XS,31.060000000000002
151,BTM031-NP-S,31.060000000000002
144,BTM030-NP-S,31.060000000000002
154,BTM031-NP-XS,31.060000000000002
143,BTM030-NP-M,31.060000000000002
161,BTM035-NP-L,31.060000000000002
167,BTM035-NP-XXXL,31.060000000000002
163,BTM035-NP-S,31.060000000000002
162,BTM035-NP-M,31.060000000000002
164,BTM035-NP-XL,31.060000000000002
165,BTM035-NP-XS,31.060000000000002
96,BTM002-XS,31.059999999999945
150,BTM031-NP-M,31.059999999999945
3473,PJNE2199-KR-4XL,31.0
2374,JNE3616-KR-S,31.0
2192,JNE3559-KR-L,31.0
3474,PJNE2199-KR-5XL,31.0
3475,PJNE2199-KR-6XL,31.0
2194,JNE3559-KR-XXL,31.0
166,BTM035-NP-XXL,30.910000000000082
646,J0121-TP-S,30.799999999999955
1756,JNE3383-KR-L,30.75
1894,JNE3437-KR-XL,30.75
1758,JNE3383-KR-S,30.75
1759,JNE3383-KR-XL,30.75
398,J0033-KR-XXXL,30.75
1760,JNE3383-KR-XXL,30.75
1893,JNE3437-KR-S,30.75
1895,JNE3437-KR-XXL,30.75
2069,JNE3516-KR-XXL,30.75
395,J0033-KR-S,30.75
394,J0033-KR-M,30.75
397,J0033-KR-XXL,30.59999999999991
94,BTM002-S,30.559999999999945
1442,J0381-SKD-XL,30.5
393,J0033-KR-L,30.34999999999991
833,J0165-TP-L,30.34999999999991
1052,J0212-DR-M,30.25
1757,JNE3383-KR-M,30.25
1021,J0207-DR-L,30.0
3974,SET240-KR-PP-XXXL,30.0
114,BTM008-S,30.0
112,BTM008-L,30.0
2534,JNE3654-TP-S,30.0
1056,J0212-DR-XXL,30.0
1019,J0205-TP-XXL,30.0
1022,J0207-DR-M,30.0
837,J0165-TP-XXL,30.0
834,J0165-TP-M,30.0
1054,J0212-DR-XL,30.0
115,BTM008-XL,30.0
116,BTM008-XS,30.0
1017,J0205-TP-M,30.0
836,J0165-TP-XL,30.0
1016,J0205-TP-L,30.0
835,J0165-TP-S,30.0
1018,J0205-TP-XL,30.0
1051,J0212-DR-L,29.850000000000364
3340,MEN5022-KR-XXL,29.779999999999745
2960,JNE3758-KR-XXL,29.75
2959,JNE3758-KR-XL,29.75
3341,MEN5022-KR-XXXL,29.75
3339,MEN5022-KR-XL,29.75
3338,MEN5022-KR-S,29.75
3337,MEN5022-KR-M,29.75
3336,MEN5022-KR-L,29.75
2956,JNE3758-KR-L,29.75
2958,JNE3758-KR-S,29.75
2957,JNE3758-KR-M,29.75
1701,JNE3348-KR-S,29.5
1020,J0205-TP-XXXL,29.5
1573,JNE2251-KR-537-L,29.5
1700,JNE3348-KR-M,29.5
3333,MEN5021-KR-XL,29.5
1471,JNE1408-GREY-KR-UDF19-XXXL,29.5
1702,JNE3348-KR-XL,29.5
779,J0151-KR-L,29.34999999999991
3335,MEN5021-KR-XXXL,29.25
3334,MEN5021-KR-XXL,29.25
3332,MEN5021-KR-S,29.0
780,J0151-KR-M,29.0
782,J0151-KR-XL,29.0
4533,SET388-KR-NP-XL,29.0
295,J0003-SET-XXXL,29.0
487,J0086-DR-XXXL,29.0
294,J0003-SET-XXL,29.0
3331,MEN5021-KR-M,29.0
293,J0003-SET-XS,29.0
781,J0151-KR-S,29.0
783,J0151-KR-XXL,29.0
784,J0151-KR-XXXL,29.0
3330,MEN5021-KR-L,28.5
590,J0110-SKD-XL,28.34999999999991
593,J0110-SKD-XXXL,28.34999999999991
587,J0110-SKD-L,28.34999999999991
3293,MEN5014-KR-XL,28.30999999999949
3291,MEN5014-KR-M,28.279999999999745
3292,MEN5014-KR-S,28.279999999998836
3294,MEN5014-KR-XXL,28.25
3295,MEN5014-KR-XXXL,28.25
1740,JNE3371-KR-XL,28.25
1742,JNE3371-KR-XXXL,28.25
3268,MEN5010-KR-L,28.25
3270,MEN5010-KR-S,28.25
3273,MEN5010-KR-XXXL,28.25
3290,MEN5014-KR-L,28.25
3271,MEN5010-KR-XL,28.25
1741,JNE3371-KR-XXL,28.25
1737,JNE3371-KR-L,28.25
1738,JNE3371-KR-M,28.25
1739,JNE3371-KR-S,28.25
3272,MEN5010-KR-XXL,28.0
1262,J0294-TP-M,28.0
3269,MEN5010-KR-M,28.0
1263,J0294-TP-XL,28.0
1264,J0294-TP-XXXL,28.0
3283,MEN5012-KR-XXXL,27.25
3282,MEN5012-KR-XXL,27.25
3281,MEN5012-KR-XL,27.25
3280,MEN5012-KR-S,27.25
3279,MEN5012-KR-M,27.25
3278,MEN5012-KR-L,27.25
4359,SET329-KR-NP-XXXL,27.0
1114,J0236-SKD-XS,27.0
1030,J0208-DR-XXL,27.0
1115,J0236-SKD-XXL,27.0
4329,SET325-KR-NP-L,27.0
4334,SET325-KR-NP-XXXL,27.0
1112,J0236-SKD-S,27.0
1901,JNE3438-KR-XXL,27.0
4333,SET325-KR-NP-XXL,27.0
4379,SET334-KR-NP-XXL,27.0
4356,SET329-KR-NP-S,27.0
4337,SET326-KR-PP-S,27.0
4354,SET329-KR-NP-L,27.0
4339,SET326-KR-PP-XXL,27.0
4340,SET326-KR-PP-XXXL,27.0
4330,SET325-KR-NP-M,27.0
4380,SET334-KR-NP-XXXL,27.0
4358,SET329-KR-NP-XXL,27.0
4375,SET334-KR-NP-M,27.0
3224,MEN5001-KR-XXXL,27.0
3223,MEN5001-KR-XXL,27.0
3222,MEN5001-KR-XL,27.0
3221,MEN5001-KR-S,27.0
3220,MEN5001-KR-M.,27.0
3219,MEN5001-KR-L,27.0
1900,JNE3438-KR-XL,27.0
430,J0048-TP-XL,27.0
4332,SET325-KR-NP-XL,27.0
1569,JNE2205-KR-467-S,26.75
4331,SET325-KR-NP-S,26.5
4453,SET351-KR-NP-L,26.5
2592,JNE3667-TP-S,26.5
4376,SET334-KR-NP-S,26.5
2013,JNE3488-KR-M,26.5
4242,SET301-KR-PP-XL,26.5
1581,JNE2265-KR-501-S,26.350000000000023
2587,JNE3666-TP-S,26.25
1932,JNE3445-KR-XL,26.25
1929,JNE3445-KR-L,26.25
1880,JNE3434-KR-XL,26.25
1877,JNE3434-KR-L,26.25
1879,JNE3434-KR-S,26.25
1878,JNE3434-KR-M,26.25
1882,JNE3434-KR-XXL,26.25
594,J0112-TP-L,26.0
2589,JNE3666-TP-XXL,26.0
2588,JNE3666-TP-XL,26.0
2586,JNE3666-TP-M,26.0
3233,MEN5003-KR-S,26.0
3236,MEN5003-KR-XXXL,26.0
2015,JNE3488-KR-XXL,26.0
1582,JNE2265-KR-501-XL,26.0
3344,MEN5023-KR-S,26.0
2014,JNE3488-KR-XL,26.0
2012,JNE3488-KR-L,26.0
597,J0112-TP-XL,26.0
1110,J0236-SKD-L,26.0
1930,JNE3445-KR-M,26.0
598,J0112-TP-XXL,26.0
389,J0024-KR-XXXL,26.0
3459,PJ0096-KR-4XL,26.0
596,J0112-TP-S,26.0
2585,JNE3666-TP-L,26.0
4350,SET328-KR-NP-S,26.0
595,J0112-TP-M,26.0
1113,J0236-SKD-XL,26.0
3231,MEN5003-KR-L,25.809999999999945
3300,MEN5015-KR-XXL,25.75
3301,MEN5015-KR-XXXL,25.75
869,J0173-DR-XL,25.670000000000016
868,J0173-DR-S,25.670000000000016
867,J0173-DR-M,25.670000000000016
871,J0173-DR-XXXL,25.670000000000016
3235,MEN5003-KR-XXL,25.559999999999945
3234,MEN5003-KR-XL,25.559999999999945
3232,MEN5003-KR-M,25.55999999999949
4355,SET329-KR-NP-M,25.5
4374,SET334-KR-NP-L,25.5
4357,SET329-KR-NP-XL,25.5
2395,JNE3620-KR-S,25.5
43,BL093-M,25.370000000000005
42,BL093-L,25.370000000000005
3368,MEN5027-KR-XL,25.25
29,BL086-M,25.120000000000005
32,BL086-XS,25.120000000000005
31,BL086-XL,25.120000000000005
44,BL093-S,25.120000000000005
30,BL086-S,25.120000000000005
46,BL093-XS,25.120000000000005
28,BL086-L,25.120000000000005
45,BL093-XL,25.120000000000005
1597,JNE2291-KR-602-XL,25.0
4377,SET334-KR-NP-XL,25.0
1835,JNE3415-KR-XXL,25.0
4456,SET351-KR-NP-XL,25.0
1832,JNE3415-KR-M,25.0
4458,SET351-KR-NP-XXXL,25.0
4455,SET351-KR-NP-S,25.0
4457,SET351-KR-NP-XXL,25.0
4454,SET351-KR-NP-M,25.0
2409,JNE3622-KR-XXXL,25.0
422,J0042-DR-L,25.0
1866,JNE3428-KR-XXXL,25.0
3370,MEN5027-KR-XXXL,25.0
1831,JNE3415-KR-L,25.0
1100,J0232-SKD-XL,25.0
3365,MEN5027-KR-L,25.0
3366,MEN5027-KR-M,25.0
3367,MEN5027-KR-S,25.0
3830,SET203-KR-DPT-XXXL,25.0
3369,MEN5027-KR-XXL,25.0
2408,JNE3622-KR-XXL,25.0
3299,MEN5015-KR-XL,24.86999999999989
1598,JNE2291-KR-602-XXXL,24.75
1748,JNE3373-KR-XXL,24.75
2990,JNE3766-KR-L,24.0
